CustomerID,Recency,Frequency,Monetary,ChurnRisk
14271.0,226,1,112.32,High Risk
14272.0,74,2,437.96,Low Risk
14273.0,51,4,559.97,Low Risk
14276.0,99,3,1119.74,Low Risk
14277.0,15,3,4216.2,Low Risk
14280.0,197,1,134.04,High Risk
14282.0,3,15,3729.34,Low Risk
14284.0,31,2,595.25,Low Risk
14285.0,21,4,1910.01,Low Risk
14286.0,24,3,4628.75,Low Risk
14287.0,8,3,176.63,Low Risk
14288.0,213,1,426.6,High Risk
14289.0,9,6,911.26,Low Risk
14290.0,11,5,2314.65,Low Risk
14291.0,2,11,3883.25,Low Risk
14292.0,8,9,4871.93,Low Risk
14293.0,3,4,1046.56,Low Risk
14295.0,40,1,166.20000000000002,Low Risk
14297.0,18,4,1305.33,Low Risk
14298.0,8,44,51527.3,Low Risk
14299.0,8,9,3965.62,Low Risk
14300.0,19,1,43.2,Low Risk
14301.0,117,1,640.14,High Risk
14304.0,223,1,383.45,High Risk
14305.0,71,3,1858.96,Low Risk
14306.0,51,2,2093.32,Low Risk
14307.0,89,6,2995.72,Low Risk
14309.0,8,9,2352.53,Low Risk
14311.0,243,1,310.26,High Risk
14312.0,47,6,1611.59,Low Risk
14314.0,107,1,120.0,High Risk
14315.0,45,6,2481.13,Low Risk
14317.0,65,1,508.58000000000004,Low Risk
14320.0,207,2,477.79,Low Risk
14321.0,11,5,1530.75,Low Risk
14323.0,115,2,605.0600000000001,Low Risk
14326.0,242,1,183.85,High Risk
14327.0,163,1,311.65,High Risk
14329.0,17,7,5014.84,Low Risk
14331.0,124,2,462.65999999999997,Low Risk
14332.0,23,3,866.31,Low Risk
14333.0,68,1,415.2,Low Risk
14334.0,17,8,2552.21,Low Risk
14335.0,16,2,468.26,Low Risk
14336.0,17,4,1614.91,Low Risk
14338.0,161,2,588.22,Low Risk
14339.0,243,1,309.52,High Risk
14340.0,219,1,134.7,High Risk
14341.0,45,8,2182.28,Low Risk
14342.0,21,4,668.5600000000001,Low Risk
14344.0,127,8,889.9300000000001,Low Risk
14345.0,39,1,108.97999999999999,Low Risk
14346.0,121,2,1021.58,Low Risk
14348.0,260,1,409.57,High Risk
14349.0,10,1,133.5,Low Risk
14350.0,274,1,282.93,High Risk
14351.0,165,1,51.0,High Risk
14352.0,157,4,1078.96,Low Risk
14353.0,215,1,90.6,High Risk
14354.0,6,2,163.62,Low Risk
14355.0,366,1,174.4,High Risk
14356.0,80,2,701.23,Low Risk
14357.0,43,1,225.77,Low Risk
14359.0,19,3,912.18,Low Risk
14360.0,32,4,2128.23,Low Risk
14362.0,22,1,161.2,Low Risk
14364.0,109,8,3717.35,Low Risk
14367.0,8,16,9261.52,Low Risk
14368.0,320,1,155.0,High Risk
14371.0,295,1,100.5,High Risk
14373.0,358,1,76.55,High Risk
14375.0,185,1,257.68,High Risk
14377.0,191,2,617.05,Low Risk
14379.0,44,2,348.1,Low Risk
14381.0,52,1,202.68,Low Risk
14382.0,26,1,626.0699999999999,Low Risk
14383.0,38,3,1247.69,Low Risk
14385.0,9,3,202.11,Low Risk
14386.0,297,1,142.4,High Risk
14387.0,33,3,1770.56,Low Risk
14388.0,10,8,3212.84,Low Risk
14389.0,65,2,1043.46,Low Risk
14390.0,10,9,4652.82,Low Risk
14393.0,218,1,67.95,High Risk
14395.0,2,9,3507.71,Low Risk
14396.0,65,2,487.99,Low Risk
14397.0,3,19,2612.96,Low Risk
14400.0,149,1,574.7,High Risk
14401.0,4,13,4051.48,Low Risk
14403.0,130,4,1475.81,Low Risk
14404.0,34,6,1474.32,Low Risk
14406.0,119,1,156.75,High Risk
14407.0,107,6,2157.73,Low Risk
14408.0,11,7,2606.53,Low Risk
14409.0,71,6,2059.4500000000003,Low Risk
14410.0,92,9,1105.07,Low Risk
14411.0,311,1,1063.0,High Risk
14412.0,43,2,770.03,Low Risk
14413.0,362,1,122.7,High Risk
14414.0,92,7,1496.98,Low Risk
14415.0,1,13,5900.28,Low Risk
14416.0,22,2,490.22,Low Risk
14418.0,4,3,1937.25,Low Risk
14419.0,11,6,1058.06,Low Risk
14420.0,99,1,387.52,High Risk
14421.0,57,2,813.11,Low Risk
14422.0,1,6,4263.64,Low Risk
14423.0,218,1,265.2,High Risk
14424.0,18,1,322.08,Low Risk
14426.0,24,10,4481.67,Low Risk
14427.0,50,2,363.34000000000003,Low Risk
14428.0,7,5,1244.83,Low Risk
14431.0,303,1,470.36,High Risk
14432.0,10,6,2255.51,Low Risk
14434.0,22,6,1372.8,Low Risk
14436.0,99,1,89.06,High Risk
14437.0,366,1,63.0,High Risk
14438.0,306,1,131.9,High Risk
14439.0,320,1,2661.24,High Risk
14440.0,8,5,2357.6800000000003,Low Risk
14441.0,1,4,1712.89,Low Risk
14442.0,205,2,1589.82,Low Risk
14443.0,54,4,1420.2,Low Risk
14446.0,1,4,1039.58,Low Risk
14447.0,19,5,1163.23,Low Risk
14448.0,9,2,375.35,Low Risk
14449.0,19,4,907.1,Low Risk
14450.0,181,3,483.25,Low Risk
14451.0,60,2,662.59,Low Risk
14452.0,11,2,264.44,Low Risk
14453.0,190,1,119.93,High Risk
14456.0,5,9,3062.4,Low Risk
14457.0,311,1,113.64,High Risk
14459.0,155,1,1837.92,High Risk
14460.0,110,3,434.34,Low Risk
14461.0,148,3,2103.06,Low Risk
14462.0,66,11,2004.02,Low Risk
14463.0,98,3,529.62,Low Risk
14465.0,247,3,1058.6200000000001,Low Risk
14466.0,29,7,2272.4,Low Risk
14467.0,18,4,598.76,Low Risk
14470.0,12,2,461.19,Low Risk
14472.0,104,8,1936.84,Low Risk
14473.0,74,2,234.34000000000003,Low Risk
14474.0,46,1,547.66,Low Risk
14475.0,72,3,925.85,Low Risk
14476.0,257,1,215.7,High Risk
14477.0,20,4,1309.6,Low Risk
14479.0,254,2,316.25,Low Risk
14480.0,11,1,279.05,Low Risk
14481.0,165,2,636.51,Low Risk
14482.0,18,6,2068.15,Low Risk
14483.0,282,1,137.1,High Risk
14484.0,50,1,321.92,Low Risk
14485.0,39,1,165.75,Low Risk
14487.0,27,6,1196.33,Low Risk
14488.0,68,1,1064.28,Low Risk
14489.0,207,1,463.38,High Risk
14491.0,175,2,340.93,Low Risk
14493.0,7,5,2383.2400000000002,Low Risk
14494.0,26,1,139.56,Low Risk
14495.0,51,2,123.8,Low Risk
14496.0,312,2,538.8100000000001,Low Risk
14497.0,309,1,475.37,High Risk
14498.0,43,5,1957.32,Low Risk
14499.0,26,3,815.32,Low Risk
14500.0,88,3,356.85,Low Risk
14501.0,184,2,251.21,Low Risk
14502.0,20,11,2470.67,Low Risk
14503.0,3,6,3543.26,Low Risk
14504.0,47,4,673.26,Low Risk
14505.0,17,8,5905.64,Low Risk
14506.0,17,5,2012.17,Low Risk
14507.0,24,6,1383.18,Low Risk
14508.0,22,2,276.42,Low Risk
14511.0,11,5,1314.81,Low Risk
14512.0,188,2,275.28,Low Risk
14513.0,101,3,455.59000000000003,Low Risk
14514.0,61,3,1055.35,Low Risk
14515.0,18,6,2102.09,Low Risk
14517.0,33,2,330.45,Low Risk
14518.0,64,1,174.37,Low Risk
14520.0,2,2,270.6,Low Risk
14522.0,24,4,974.54,Low Risk
14523.0,108,1,241.09,High Risk
14524.0,32,9,1867.68,Low Risk
14525.0,20,9,4332.2,Low Risk
14527.0,3,55,8508.82,Low Risk
14528.0,37,1,364.21999999999997,Low Risk
14529.0,60,3,620.04,Low Risk
14530.0,26,6,2925.91,Low Risk
14532.0,236,4,932.85,Low Risk
14533.0,25,7,1949.72,Low Risk
14534.0,3,18,4447.05,Low Risk
14535.0,60,3,2864.19,Low Risk
14536.0,260,1,171.8,High Risk
14537.0,58,1,355.56,Low Risk
14538.0,65,2,388.25,Low Risk
14539.0,16,2,537.48,Low Risk
14540.0,10,3,996.26,Low Risk
14541.0,59,8,1461.65,Low Risk
14542.0,186,1,103.25,High Risk
14543.0,29,16,3630.33,Low Risk
14544.0,24,2,2024.45,Low Risk
14546.0,5,5,2578.09,Low Risk
14547.0,4,8,4007.54,Low Risk
14548.0,151,2,652.8,Low Risk
14549.0,311,1,289.24,High Risk
14550.0,11,2,765.62,Low Risk
14551.0,18,2,186.23,Low Risk
14552.0,152,1,165.07,High Risk
14553.0,19,5,859.27,Low Risk
14554.0,10,4,2381.04,Low Risk
14555.0,57,2,324.14,Low Risk
14557.0,85,1,788.38,Low Risk
14560.0,7,22,2237.77,Low Risk
14561.0,76,3,1080.76,Low Risk
14562.0,4,18,5074.77,Low Risk
14565.0,96,4,3099.12,Low Risk
14566.0,111,1,1432.0,High Risk
14567.0,57,2,1530.3600000000001,Low Risk
14569.0,1,1,227.39,Low Risk
14570.0,281,2,218.06,Low Risk
14572.0,3,7,2832.84,Low Risk
14573.0,180,9,1653.42,Low Risk
14576.0,372,1,35.400000000000006,High Risk
14577.0,13,4,859.71,Low Risk
14578.0,3,1,168.63,Low Risk
14581.0,17,1,138.6,Low Risk
14582.0,41,1,114.11,Low Risk
14583.0,6,5,1052.55,Low Risk
14584.0,169,4,1042.26,Low Risk
14585.0,50,1,157.05,Low Risk
14586.0,277,1,237.36,High Risk
14587.0,19,9,1601.14,Low Risk
14589.0,372,1,39.75,High Risk
14591.0,15,4,1447.14,Low Risk
14592.0,35,3,570.46,Low Risk
14593.0,22,3,617.99,Low Risk
14594.0,7,2,379.83,Low Risk
14595.0,20,6,1740.6,Low Risk
14597.0,11,2,883.15,Low Risk
14598.0,44,1,221.97,Low Risk
14600.0,306,1,393.33000000000004,High Risk
14601.0,11,1,213.96,Low Risk
14603.0,275,1,660.0,High Risk
14606.0,1,93,12156.65,Low Risk
14607.0,16,14,16569.5,Low Risk
14608.0,4,4,1785.15,Low Risk
14609.0,72,4,601.56,Low Risk
14616.0,243,3,406.08000000000004,Low Risk
14618.0,9,3,553.44,Low Risk
14619.0,246,1,394.44,High Risk
14620.0,206,2,412.78000000000003,Low Risk
14621.0,1,5,1788.3600000000001,Low Risk
14622.0,185,1,320.58000000000004,High Risk
14623.0,32,5,889.25,Low Risk
14624.0,57,2,225.85,Low Risk
14625.0,196,2,899.63,Low Risk
14626.0,24,4,2791.27,Low Risk
14628.0,91,2,671.96,Low Risk
14629.0,4,2,959.01,Low Risk
14631.0,51,3,1006.98,Low Risk
14632.0,263,1,114.56,High Risk
14633.0,266,1,344.90000000000003,High Risk
14636.0,36,2,609.85,Low Risk
14638.0,51,1,443.6,Low Risk
14639.0,52,6,2984.49,Low Risk
14640.0,24,6,2125.08,Low Risk
14641.0,22,1,110.46,Low Risk
14642.0,59,1,96.12,Low Risk
14643.0,170,2,693.8100000000001,Low Risk
14644.0,68,2,830.76,Low Risk
14645.0,157,2,597.09,Low Risk
14646.0,2,73,280206.02,Low Risk
14647.0,201,1,243.22,High Risk
14649.0,5,4,1417.29,Low Risk
14651.0,67,2,654.6,Low Risk
14652.0,77,1,114.18,Low Risk
14653.0,1,7,1947.55,Low Risk
14655.0,8,4,1932.23,Low Risk
14656.0,169,2,291.05,Low Risk
14657.0,18,4,848.22,Low Risk
14658.0,5,2,247.15,Low Risk
14659.0,9,9,2529.93,Low Risk
14660.0,87,2,285.74,Low Risk
14661.0,27,1,107.95,Low Risk
14662.0,29,4,771.17,Low Risk
14664.0,20,2,637.89,Low Risk
14665.0,61,5,1835.7,Low Risk
14666.0,24,1,195.25,Low Risk
14667.0,11,25,9241.2,Low Risk
14669.0,242,3,1269.99,Low Risk
14670.0,280,2,411.53,Low Risk
14672.0,235,2,765.55,Low Risk
14673.0,3,5,1736.4,Low Risk
14675.0,16,1,604.75,Low Risk
14676.0,31,6,2548.2400000000002,Low Risk
14680.0,25,16,28754.11,Low Risk
14681.0,71,3,498.95,Low Risk
14682.0,188,2,52.0,Low Risk
14684.0,26,5,1236.28,Low Risk
14687.0,107,1,628.38,High Risk
14688.0,8,21,5630.87,Low Risk
14689.0,209,1,112.8,High Risk
14690.0,44,2,371.7,Low Risk
14691.0,31,5,2114.33,Low Risk
14692.0,137,4,591.55,Low Risk
14693.0,265,1,172.9,High Risk
14696.0,4,7,2078.95,Low Risk
14697.0,218,2,188.60999999999999,Low Risk
14698.0,2,5,1250.76,Low Risk
14699.0,214,1,109.13000000000001,High Risk
14700.0,32,3,2235.3,Low Risk
14701.0,11,9,2549.37,Low Risk
14702.0,1,17,3292.14,Low Risk
14703.0,15,1,318.17,Low Risk
14704.0,11,9,1546.91,Low Risk
14705.0,199,1,179.0,High Risk
14708.0,3,3,1126.37,Low Risk
14709.0,15,13,4921.04,Low Risk
14710.0,14,4,606.13,Low Risk
14711.0,10,11,2868.8,Low Risk
14712.0,29,3,917.07,Low Risk
14713.0,9,11,2666.36,Low Risk
14714.0,24,1,160.19,Low Risk
14715.0,25,4,867.38,Low Risk
14716.0,43,2,329.68,Low Risk
14719.0,2,5,1602.13,Low Risk
14720.0,6,3,663.81,Low Risk
14722.0,147,1,187.92000000000002,High Risk
14723.0,10,6,1158.3,Low Risk
14725.0,25,1,718.08,Low Risk
14727.0,274,1,268.58,High Risk
14729.0,374,1,313.49,High Risk
14730.0,1,8,2005.06,Low Risk
14731.0,47,3,380.02,Low Risk
14732.0,8,8,2702.4900000000002,Low Risk
14733.0,16,12,9585.91,Low Risk
14735.0,4,32,6065.69,Low Risk
14737.0,4,3,1164.55,Low Risk
14738.0,43,7,1314.45,Low Risk
14739.0,4,7,3902.28,Low Risk
14740.0,197,3,1448.21,Low Risk
14741.0,12,6,1400.34,Low Risk
14744.0,16,7,1099.98,Low Risk
14745.0,113,5,1220.26,Low Risk
14747.0,249,1,328.2,High Risk
14748.0,29,5,1415.75,Low Risk
14752.0,44,1,389.64,Low Risk
14753.0,87,1,563.15,Low Risk
14754.0,45,2,638.05,Low Risk
14755.0,10,11,5010.28,Low Risk
14756.0,15,1,738.96,Low Risk
14757.0,75,1,420.5,Low Risk
14758.0,145,4,1484.06,Low Risk
14759.0,5,3,1625.97,Low Risk
14760.0,297,1,89.2,High Risk
14761.0,59,2,255.9,Low Risk
14762.0,264,1,300.52,High Risk
14764.0,47,1,278.3,Low Risk
14765.0,29,3,254.11,Low Risk
14766.0,8,6,2473.37,Low Risk
14768.0,17,2,192.60000000000002,Low Risk
14769.0,3,8,10674.75,Low Risk
14770.0,232,2,876.42,Low Risk
14772.0,112,1,139.26,High Risk
14775.0,58,3,1011.9,Low Risk
14776.0,51,11,2538.3,Low Risk
14778.0,127,2,730.86,Low Risk
14779.0,281,3,386.15,Low Risk
14780.0,55,2,447.68,Low Risk
14782.0,320,1,200.10000000000002,High Risk
14784.0,26,2,289.99,Low Risk
14785.0,10,2,77.4,Low Risk
14788.0,7,2,679.4399999999999,Low Risk
14789.0,29,1,197.64,Low Risk
14790.0,17,4,745.06,Low Risk
14792.0,64,1,6.2,Low Risk
14793.0,21,1,228.99,Low Risk
14794.0,3,7,1319.91,Low Risk
14795.0,166,1,131.45000000000002,High Risk
14796.0,1,17,8022.49,Low Risk
14798.0,53,3,173.74,Low Risk
14799.0,51,1,157.7,Low Risk
14800.0,48,12,4339.74,Low Risk
14801.0,61,1,193.14,Low Risk
14803.0,162,3,845.55,Low Risk
14804.0,9,1,353.27,Low Risk
14805.0,15,4,554.65,Low Risk
14806.0,75,1,193.39000000000001,Low Risk
14808.0,40,8,2741.17,Low Risk
14810.0,41,11,2087.88,Low Risk
14813.0,370,2,155.43,Low Risk
14815.0,37,2,778.5,Low Risk
14816.0,197,1,271.85,High Risk
14817.0,200,2,1110.34,Low Risk
14818.0,74,3,657.8,Low Risk
14819.0,64,2,272.07,Low Risk
14820.0,21,4,507.29,Low Risk
14821.0,367,1,48.800000000000004,High Risk
14823.0,180,3,321.43,Low Risk
14824.0,10,4,1127.71,Low Risk
14825.0,4,12,2226.91,Low Risk
14828.0,197,3,2139.76,Low Risk
14829.0,29,4,697.55,Low Risk
14830.0,53,1,197.13,Low Risk
14834.0,18,6,1720.3,Low Risk
14836.0,10,3,102.44999999999999,Low Risk
14837.0,90,4,1649.5,Low Risk
14840.0,268,1,62.85,High Risk
14841.0,53,6,3295.76,Low Risk
14842.0,44,4,2824.69,Low Risk
14844.0,64,4,3189.81,Low Risk
14847.0,149,1,309.4,High Risk
14849.0,22,25,7930.54,Low Risk
14850.0,312,1,325.75,High Risk
14851.0,23,2,511.35,Low Risk
14852.0,58,6,2836.69,Low Risk
14853.0,24,2,475.8,Low Risk
14854.0,78,7,2759.83,Low Risk
14855.0,119,2,645.65,Low Risk
14856.0,36,3,1311.3799999999999,Low Risk
14857.0,60,2,1173.12,Low Risk
14859.0,13,4,1353.74,Low Risk
14860.0,19,1,170.32,Low Risk
14861.0,52,1,125.79,Low Risk
14862.0,26,2,841.1999999999999,Low Risk
14863.0,29,1,266.76,Low Risk
14865.0,7,2,52.2,Low Risk
14866.0,11,12,14389.9,Low Risk
14867.0,186,3,710.28,Low Risk
14868.0,3,8,2953.59,Low Risk
14869.0,9,2,725.7,Low Risk
14870.0,262,1,327.25,High Risk
14871.0,3,4,522.38,Low Risk
14873.0,210,1,519.68,High Risk
14875.0,108,2,1465.3200000000002,Low Risk
14878.0,13,9,1485.54,Low Risk
14880.0,77,3,706.19,Low Risk
14881.0,20,1,255.4,Low Risk
14882.0,27,2,589.7,Low Risk
14883.0,19,6,761.59,Low Risk
14885.0,132,1,765.3199999999999,High Risk
14886.0,253,1,364.8,High Risk
14887.0,79,1,1862.0,Low Risk
14888.0,207,1,369.2,High Risk
14889.0,336,1,135.9,High Risk
14890.0,254,1,125.65,High Risk
14891.0,148,2,554.38,Low Risk
14893.0,10,2,1237.8500000000001,Low Risk
14894.0,85,1,655.75,Low Risk
14895.0,8,20,11138.710000000001,Low Risk
14896.0,205,2,468.77000000000004,Low Risk
14897.0,8,4,1366.38,Low Risk
14898.0,23,6,1303.52,Low Risk
14901.0,11,9,1421.29,Low Risk
14902.0,26,1,332.66,Low Risk
14903.0,21,5,2810.63,Low Risk
14904.0,2,2,1025.44,Low Risk
14905.0,158,2,616.15,Low Risk
14907.0,3,7,3501.1,Low Risk
14908.0,74,1,277.8,Low Risk
14910.0,3,4,434.35,Low Risk
14911.0,1,201,143825.06,Low Risk
14912.0,17,2,867.85,Low Risk
14913.0,36,4,1227.43,Low Risk
14915.0,91,2,307.48,Low Risk
14916.0,71,4,1268.98,Low Risk
14918.0,116,2,1610.15,Low Risk
14920.0,213,2,977.77,Low Risk
14921.0,30,2,1316.07,Low Risk
14923.0,51,1,749.1,Low Risk
14924.0,246,1,310.05,High Risk
14929.0,32,1,223.88,Low Risk
14930.0,109,3,2372.86,Low Risk
14931.0,5,5,1257.68,Low Risk
14932.0,366,1,363.53,High Risk
14934.0,82,2,1890.94,Low Risk
14935.0,297,1,1784.71,High Risk
14936.0,34,8,8137.02,Low Risk
14937.0,57,3,1621.88,Low Risk
14944.0,30,12,5900.25,Low Risk
14946.0,14,1,100.9,Low Risk
14947.0,72,2,290.82,Low Risk
14948.0,23,6,1101.97,Low Risk
14950.0,19,1,371.2,Low Risk
14951.0,79,1,311.69,Low Risk
14952.0,60,11,8099.49,Low Risk
14953.0,25,1,289.82,Low Risk
14954.0,12,1,336.17,Low Risk
14957.0,253,1,58.49,High Risk
14958.0,147,3,499.68,Low Risk
14959.0,64,4,695.42,Low Risk
14960.0,8,2,221.27,Low Risk
14961.0,11,9,7044.68,Low Risk
14962.0,271,1,126.7,High Risk
14963.0,10,5,1487.8,Low Risk
14964.0,247,1,206.21,High Risk
14965.0,96,2,599.0,Low Risk
14966.0,15,1,191.32,Low Risk
14967.0,50,1,463.8,Low Risk
14968.0,30,1,147.59,Low Risk
14970.0,68,4,1592.06,Low Risk
14971.0,35,3,1116.57,Low Risk
14972.0,128,1,114.77,High Risk
14973.0,107,3,1314.45,Low Risk
14974.0,37,1,114.39,Low Risk
14975.0,57,1,279.94,Low Risk
14976.0,57,7,790.86,Low Risk
14978.0,72,5,1931.42,Low Risk
14981.0,246,1,102.12,High Risk
14984.0,19,2,213.27,Low Risk
14985.0,198,2,296.75,Low Risk
14987.0,16,2,326.4,Low Risk
14988.0,212,1,334.54,High Risk
14995.0,39,2,233.23000000000002,Low Risk
14997.0,46,3,546.1999999999999,Low Risk
14998.0,170,2,429.87,Low Risk
15000.0,48,1,490.52,Low Risk
15002.0,116,4,1641.76,Low Risk
15004.0,147,1,1246.32,High Risk
15005.0,16,28,6316.57,Low Risk
15006.0,51,1,502.09,Low Risk
15007.0,159,1,156.91,High Risk
15009.0,12,3,1261.78,Low Risk
15010.0,36,1,308.94,Low Risk
15012.0,54,2,423.04,Low Risk
15014.0,43,2,260.17,Low Risk
15016.0,173,1,170.04,High Risk
15017.0,34,1,125.58,Low Risk
15018.0,39,3,496.21000000000004,Low Risk
15019.0,267,1,266.0,High Risk
15021.0,9,9,1914.82,Low Risk
15022.0,12,4,905.04,Low Risk
15023.0,3,11,6802.76,Low Risk
15024.0,10,10,1661.33,Low Risk
15025.0,33,1,377.01,Low Risk
15026.0,80,3,469.0,Low Risk
15027.0,31,4,1066.1499999999999,Low Risk
15028.0,8,4,627.13,Low Risk
15030.0,72,2,518.28,Low Risk
15031.0,4,4,668.14,Low Risk
15032.0,256,3,4959.1,Low Risk
15033.0,5,10,2586.67,Low Risk
15034.0,16,8,4308.61,Low Risk
15035.0,90,1,252.73000000000002,Low Risk
15036.0,72,3,465.55,Low Risk
15038.0,59,6,705.49,Low Risk
15039.0,10,47,19914.44,Low Risk
15041.0,170,1,180.35,High Risk
15042.0,199,1,135.93,High Risk
15043.0,31,1,537.0,Low Risk
15044.0,19,17,7700.2300000000005,Low Risk
15045.0,152,2,735.66,Low Risk
15046.0,9,15,5213.7699999999995,Low Risk
15047.0,270,1,343.62,High Risk
15048.0,65,4,384.05,Low Risk
15049.0,274,1,121.17000000000002,High Risk
15050.0,25,3,1782.09,Low Risk
15051.0,23,3,1391.61,Low Risk
15052.0,319,1,215.78,High Risk
15053.0,5,3,697.79,Low Risk
15054.0,12,2,302.1,Low Risk
15057.0,275,2,1489.5,Low Risk
15058.0,25,11,2124.9900000000002,Low Risk
15059.0,41,9,1337.72,Low Risk
15060.0,8,4,303.09,Low Risk
15061.0,4,48,54534.14,Low Risk
15062.0,71,4,987.86,Low Risk
15063.0,213,1,370.79999999999995,High Risk
15065.0,38,4,3158.13,Low Risk
15066.0,53,1,893.59,Low Risk
15067.0,78,3,1744.76,Low Risk
15068.0,46,2,553.36,Low Risk
15069.0,179,1,1109.53,High Risk
15070.0,373,1,106.2,High Risk
15071.0,94,2,982.07,Low Risk
15073.0,10,3,1043.41,Low Risk
15074.0,105,1,748.87,High Risk
15075.0,78,1,773.03,Low Risk
15076.0,173,1,880.85,High Risk
15078.0,7,32,9743.11,Low Risk
15079.0,213,4,895.61,Low Risk
15081.0,22,5,504.8,Low Risk
15083.0,257,1,88.2,High Risk
15087.0,282,1,306.94,High Risk
15088.0,21,2,1160.07,Low Risk
15089.0,10,6,2420.84,Low Risk
15090.0,308,1,381.32,High Risk
15091.0,68,1,480.71,Low Risk
15092.0,215,2,457.81,Low Risk
15093.0,18,6,4597.02,Low Risk
15095.0,104,4,1370.6,Low Risk
15096.0,43,1,219.39000000000001,Low Risk
15097.0,4,1,248.08,Low Risk
15098.0,182,3,39916.5,Low Risk
15099.0,84,1,410.48,Low Risk
15100.0,334,3,876.0,Low Risk
15101.0,9,2,317.53,Low Risk
15103.0,31,2,703.36,Low Risk
15104.0,197,2,1027.44,Low Risk
15105.0,18,7,2298.93,Low Risk
15106.0,18,5,1422.52,Low Risk
15107.0,311,6,319.5,Low Risk
15108.0,142,4,1300.25,Low Risk
15109.0,246,1,484.95,High Risk
15110.0,24,4,996.1,Low Risk
15111.0,29,3,1567.48,Low Risk
15113.0,10,3,3609.33,Low Risk
15114.0,30,10,2760.56,Low Risk
15115.0,18,1,340.11,Low Risk
15116.0,18,4,1352.75,Low Risk
15117.0,15,5,1551.78,Low Risk
15118.0,134,1,244.8,High Risk
15119.0,246,1,266.4,High Risk
15120.0,134,1,358.82,High Risk
15121.0,50,2,457.72,Low Risk
15122.0,114,3,1633.78,Low Risk
15123.0,7,2,2199.31,Low Risk
15124.0,23,2,184.19,Low Risk
15125.0,25,15,11528.48,Low Risk
15127.0,66,1,406.53,Low Risk
15128.0,60,4,1471.0,Low Risk
15129.0,50,11,3447.4,Low Risk
15130.0,170,1,330.11,High Risk
15132.0,18,5,977.9300000000001,Low Risk
15133.0,128,3,982.42,Low Risk
15134.0,15,8,1387.99,Low Risk
15135.0,239,1,139.05,High Risk
15136.0,3,4,1286.7,Low Risk
15139.0,240,2,178.96,Low Risk
15140.0,52,7,2354.25,Low Risk
15142.0,46,1,498.74,Low Risk
15143.0,226,1,259.45,High Risk
15144.0,8,17,6580.44,Low Risk
15145.0,4,4,1194.73,Low Risk
15146.0,165,2,1327.16,Low Risk
15147.0,240,1,623.5,High Risk
15148.0,11,1,301.29,Low Risk
15149.0,134,1,520.8000000000001,High Risk
15150.0,17,10,5314.47,Low Risk
15152.0,10,13,4745.69,Low Risk
15153.0,31,1,329.25,Low Risk
15154.0,75,1,296.42,Low Risk
15156.0,1,3,961.49,Low Risk
15157.0,4,3,1936.07,Low Risk
15158.0,45,1,401.40000000000003,Low Risk
15159.0,2,30,18641.010000000002,Low Risk
15160.0,357,1,158.16,High Risk
15163.0,18,2,304.47,Low Risk
15164.0,69,3,843.05,Low Risk
15165.0,373,1,487.75,High Risk
15167.0,321,1,163.0,High Risk
15168.0,26,1,106.56,Low Risk
15171.0,331,1,1289.5,High Risk
15172.0,9,5,1624.05,Low Risk
15174.0,323,1,135.75,High Risk
15175.0,72,1,224.14,Low Risk
15178.0,260,1,40.5,High Risk
15179.0,18,5,2206.95,Low Risk
15180.0,367,1,87.5,High Risk
15181.0,66,3,689.4799999999999,Low Risk
15182.0,154,2,622.85,Low Risk
15184.0,29,2,406.76,Low Risk
15185.0,70,1,310.62,Low Risk
15186.0,14,2,411.41,Low Risk
15187.0,2,16,4777.18,Low Risk
15189.0,1,41,16225.39,Low Risk
15192.0,120,3,1044.32,Low Risk
15193.0,61,1,499.32,Low Risk
15194.0,3,15,7616.53,Low Risk
15195.0,3,1,3861.0,Low Risk
15197.0,11,3,1079.6100000000001,Low Risk
15198.0,92,2,193.64,Low Risk
15199.0,59,4,1268.7,Low Risk
15201.0,87,5,1236.54,Low Risk
15203.0,26,6,1827.8,Low Risk
15204.0,357,1,316.58,High Risk
15205.0,85,2,653.24,Low Risk
15206.0,10,4,420.29999999999995,Low Risk
15208.0,1,5,870.12,Low Risk
15210.0,225,1,331.18,High Risk
15211.0,60,2,894.4100000000001,Low Risk
15212.0,241,1,101.8,High Risk
15213.0,319,2,328.35,Low Risk
15214.0,2,8,1661.44,Low Risk
15215.0,47,3,734.94,Low Risk
15216.0,88,1,96.6,Low Risk
15218.0,11,11,5756.89,Low Risk
15219.0,176,1,305.75,High Risk
15220.0,52,6,1778.96,Low Risk
15221.0,366,1,403.25,High Risk
15222.0,319,1,585.0,High Risk
15223.0,226,2,755.75,Low Risk
15224.0,358,2,322.08,Low Risk
15225.0,234,1,409.40000000000003,High Risk
15226.0,311,1,154.41,High Risk
15227.0,37,5,1219.4,Low Risk
15228.0,66,4,3386.71,Low Risk
15230.0,239,2,429.6,Low Risk
15232.0,113,2,612.06,Low Risk
15234.0,277,1,197.0,High Risk
15235.0,218,12,2247.51,Low Risk
15236.0,299,1,321.05,High Risk
15237.0,2,4,1412.32,Low Risk
15238.0,29,3,1071.99,Low Risk
15239.0,10,2,780.59,Low Risk
15240.0,45,5,1706.57,Low Risk
15241.0,67,8,1756.44,Low Risk
15243.0,74,1,316.68,Low Risk
15244.0,65,2,631.57,Low Risk
15245.0,134,3,2515.84,Low Risk
